key,kind,left_pattern_id,right_pattern_id,gap_bucket,left_pattern,right_pattern,train_support,valid_support,npmi,heldout_log_rate_diff,document_count,document_coverage
8653385,hetero,132,329,1,'1' --d=3--> '2','0' --d=1--> '8',33,12,0.21754243,0.35393346,39,0.00390000
9112104,hetero,139,325,0,'2' --d=3--> '1','3' --d=2--> ' ',33,11,0.21684130,0.26692209,20,0.00200000
35258946,hetero,538,72,2,'7' --d=2--> ' ','1' --d=1--> '2',33,12,0.21524708,0.35393346,42,0.00420000
18612264,hetero,284,5,0,' at' --d=1--> ' least',' ' --d=1--> '2',33,12,0.21498692,0.35393346,42,0.00420000
13109753,hetero,200,319,1,'0' --d=2--> ' ','0' --d=2--> '5',33,7,0.21262926,0.18506304,40,0.00400000
15076161,hetero,230,360,1,'2' --d=2--> ' ','0' --d=2--> '7',33,5,0.20843542,0.52153527,36,0.00360000
462410,hetero,7,457,2,'2' --d=1--> '0','The' --d=2--> ' of',33,12,0.20714325,0.35393346,44,0.00440000
3015313,hetero,46,82,1,'.' --d=1--> ' ','2' --d=1--> '.',33,15,0.20655531,0.57707702,42,0.00420000
72351985,hetero,1104,30,1,' May' --d=1--> ' ',"',' --d=3--> '0'",33,9,0.20398677,0.06625139,38,0.00380000
23199873,hetero,354,16,1,'2' --d=1--> '1',' ' --d=3--> '0',33,7,0.20042541,0.18506304,39,0.00390000
1442576,hetero,22,98,0,"',' --d=1--> ' I'",' have' --d=1--> ' to',33,9,0.19854080,0.06625139,40,0.00400000
4727018,hetero,72,1053,2,'1' --d=1--> '2',':' --d=1--> '5',33,7,0.19731677,0.18506304,28,0.00280000
7670264,hetero,117,319,0,'2' --d=3--> '2','0' --d=2--> '5',33,6,0.19314198,0.33921372,37,0.00370000
1641688,hetero,25,411,0,' ' --d=3--> '1','7' --d=1--> '.',33,5,0.19255289,0.52153527,28,0.00280000
4720570,hetero,72,247,2,'1' --d=1--> '2','0' --d=2--> '3',33,15,0.18971776,0.57707702,20,0.00200000
8912929,hetero,136,4,1,' have' --d=1--> ' been',' in' --d=1--> ' the',33,9,0.18971125,0.06625139,42,0.00420000
2037728,hetero,31,764,0,'1' --d=1--> '9','4' --d=3--> ' ',33,7,0.18943079,0.18506304,32,0.00320000
23462017,hetero,358,16,1,'2' --d=1--> '4',' ' --d=3--> '0',33,11,0.18934529,0.26692209,43,0.00430000
35258586,hetero,538,27,2,'7' --d=2--> ' ','1' --d=1--> '0',33,6,0.18916348,0.33921372,35,0.00350000
116064480,hetero,1771,28,0,' December' --d=1--> ' ','2' --d=2--> '1',33,6,0.18838876,0.33921372,29,0.00290000
1382226,hetero,21,746,2,"',' --d=1--> ' '",'%' --d=1--> ' of',33,9,0.18730900,0.06625139,40,0.00400000
116064465,hetero,1771,26,1,' December' --d=1--> ' ','0' --d=1--> '1',33,6,0.18664638,0.33921372,29,0.00290000
460186,hetero,7,179,2,'2' --d=1--> '0',' ' --d=3--> '2',33,8,0.18551493,0.05153164,33,0.00330000
24314169,hetero,371,39,1,'3' --d=2--> '0','0' --d=2--> '0',33,15,0.18518532,0.57707702,40,0.00400000
35259480,hetero,538,139,0,'7' --d=2--> ' ','2' --d=3--> '1',33,14,0.18448913,0.50808414,42,0.00420000
27984984,hetero,427,139,0,'5' --d=2--> ' ','2' --d=3--> '1',33,6,0.18182818,0.33921372,38,0.00380000
264513,hetero,4,296,1,' in' --d=1--> ' the','1' --d=2--> '5',33,6,0.18020421,0.33921372,38,0.00380000
1257,hetero,0,157,1,' of' --d=1--> ' the',' is' --d=1--> ' that',33,8,0.18000075,0.05153164,41,0.00410000
223056,hetero,3,3306,0,' ' --d=1--> '1','0' --d=2--> ' years',33,8,0.17937305,0.05153164,36,0.00360000
132400,hetero,2,166,0,"',' --d=1--> ' and'",' there' --d=1--> ' is',33,10,0.17872028,0.17161191,43,0.00430000
14878488,self,227,227,0,'0' --d=3--> '1','0' --d=3--> '1',33,5,0.17832954,0.52153527,26,0.00260000
29294760,hetero,447,21,0,'0' --d=1--> '4',"',' --d=1--> ' '",33,9,0.17734976,0.06625139,34,0.00340000
96993504,hetero,1480,28,0,' March' --d=1--> ' ','2' --d=2--> '1',33,9,0.17644713,0.06625139,37,0.00370000
16056346,hetero,245,3,2,' ' --d=3--> '8',' ' --d=1--> '1',33,10,0.17525889,0.17161191,40,0.00400000
96993489,hetero,1480,26,1,' March' --d=1--> ' ','0' --d=1--> '1',33,9,0.17496828,0.06625139,37,0.00370000
462274,hetero,7,440,2,'2' --d=1--> '0','.\n\n' --d=2--> ' ',33,5,0.17351238,0.52153527,38,0.00380000
9964704,hetero,152,404,0,'1' --d=2--> ' ','2' --d=3--> '6',33,9,0.17259227,0.06625139,38,0.00380000
665,hetero,0,83,1,' of' --d=1--> ' the',"',' --d=1--> ' as'",33,5,0.17237951,0.52153527,38,0.00380000
1771498,hetero,27,253,2,'1' --d=1--> '0','1' --d=2--> '1',33,8,0.16661695,0.05153164,27,0.00270000
29294866,hetero,447,34,2,'0' --d=1--> '4','2' --d=2--> '0',33,6,0.16605494,0.33921372,32,0.00320000
3146321,hetero,48,74,1,' ' --d=2--> '1','1' --d=3--> ' ',33,11,0.16485025,0.26692209,28,0.00280000
80740576,hetero,1232,28,0,' June' --d=1--> ' ','2' --d=2--> '1',33,8,0.16477281,0.05153164,33,0.00330000
9964784,hetero,152,414,0,'1' --d=2--> ' ','2' --d=3--> '9',33,7,0.16291085,0.18506304,39,0.00390000
80740561,hetero,1232,26,1,' June' --d=1--> ' ','0' --d=1--> '1',33,8,0.16121107,0.05153164,33,0.00330000
24314096,hetero,371,30,0,'3' --d=2--> '0',"',' --d=3--> '0'",33,13,0.16105444,0.43397617,38,0.00380000
