size,method,step,task,source_layer,target_layer,target_token_offset,recall_k,correct,total,recall
L,proposed,352000,next_token,20,20,1,2,10586,16320,0.6486519607843138
L,proposed,352000,next_token,20,20,1,4,12851,16320,0.7874387254901961
L,proposed,352000,next_token,21,0,1,1,7285,16320,0.44638480392156865
L,proposed,352000,next_token,21,0,1,2,10337,16320,0.6333946078431373
L,proposed,352000,next_token,21,0,1,4,13739,16320,0.8418504901960784
L,proposed,352000,next_token,21,1,1,1,8499,16320,0.5207720588235294
L,proposed,352000,next_token,21,1,1,2,11391,16320,0.6979779411764706
L,proposed,352000,next_token,21,1,1,4,14458,16320,0.885906862745098
L,proposed,352000,next_token,21,2,1,1,7789,16320,0.4772671568627451
L,proposed,352000,next_token,21,2,1,2,10793,16320,0.6613357843137255
L,proposed,352000,next_token,21,2,1,4,13958,16320,0.8552696078431372
L,proposed,352000,next_token,21,3,1,1,8913,16320,0.5461397058823529
L,proposed,352000,next_token,21,3,1,2,11967,16320,0.7332720588235294
L,proposed,352000,next_token,21,3,1,4,14725,16320,0.9022671568627451
L,proposed,352000,next_token,21,4,1,1,8976,16320,0.55
L,proposed,352000,next_token,21,4,1,2,12036,16320,0.7375
L,proposed,352000,next_token,21,4,1,4,14617,16320,0.8956495098039216
L,proposed,352000,next_token,21,5,1,1,9742,16320,0.5969362745098039
L,proposed,352000,next_token,21,5,1,2,12759,16320,0.7818014705882353
L,proposed,352000,next_token,21,5,1,4,15195,16320,0.9310661764705882
L,proposed,352000,next_token,21,6,1,1,9657,16320,0.5917279411764705
L,proposed,352000,next_token,21,6,1,2,13094,16320,0.8023284313725491
L,proposed,352000,next_token,21,6,1,4,15384,16320,0.9426470588235294
L,proposed,352000,next_token,21,7,1,1,9710,16320,0.5949754901960784
L,proposed,352000,next_token,21,7,1,2,12889,16320,0.7897671568627451
L,proposed,352000,next_token,21,7,1,4,15396,16320,0.9433823529411764
L,proposed,352000,next_token,21,8,1,1,10707,16320,0.6560661764705882
L,proposed,352000,next_token,21,8,1,2,12971,16320,0.7947916666666667
L,proposed,352000,next_token,21,8,1,4,14802,16320,0.9069852941176471
L,proposed,352000,next_token,21,9,1,1,9971,16320,0.610968137254902
L,proposed,352000,next_token,21,9,1,2,13181,16320,0.8076593137254902
L,proposed,352000,next_token,21,9,1,4,15360,16320,0.9411764705882353
L,proposed,352000,next_token,21,10,1,1,9691,16320,0.593811274509804
L,proposed,352000,next_token,21,10,1,2,12125,16320,0.742953431372549
L,proposed,352000,next_token,21,10,1,4,14251,16320,0.8732230392156862
L,proposed,352000,next_token,21,11,1,1,9803,16320,0.6006740196078432
L,proposed,352000,next_token,21,11,1,2,12117,16320,0.7424632352941176
L,proposed,352000,next_token,21,11,1,4,14520,16320,0.8897058823529411
L,proposed,352000,next_token,21,12,1,1,9742,16320,0.5969362745098039
L,proposed,352000,next_token,21,12,1,2,12368,16320,0.7578431372549019
L,proposed,352000,next_token,21,12,1,4,14349,16320,0.8792279411764706
L,proposed,352000,next_token,21,13,1,1,9166,16320,0.5616421568627451
L,proposed,352000,next_token,21,13,1,2,11841,16320,0.7255514705882353
L,proposed,352000,next_token,21,13,1,4,14103,16320,0.8641544117647059
L,proposed,352000,next_token,21,14,1,1,9227,16320,0.5653799019607844
L,proposed,352000,next_token,21,14,1,2,12194,16320,0.7471813725490196
L,proposed,352000,next_token,21,14,1,4,14410,16320,0.8829656862745098
L,proposed,352000,next_token,21,15,1,1,8918,16320,0.5464460784313725
L,proposed,352000,next_token,21,15,1,2,11745,16320,0.7196691176470589
L,proposed,352000,next_token,21,15,1,4,14183,16320,0.8690563725490196
L,proposed,352000,next_token,21,16,1,1,8527,16320,0.5224877450980392
L,proposed,352000,next_token,21,16,1,2,11144,16320,0.682843137254902
L,proposed,352000,next_token,21,16,1,4,13518,16320,0.8283088235294118
L,proposed,352000,next_token,21,17,1,1,10030,16320,0.6145833333333334
L,proposed,352000,next_token,21,17,1,2,12478,16320,0.7645833333333333
L,proposed,352000,next_token,21,17,1,4,14358,16320,0.8797794117647059
L,proposed,352000,next_token,21,18,1,1,9307,16320,0.5702818627450981
L,proposed,352000,next_token,21,18,1,2,11444,16320,0.7012254901960784
L,proposed,352000,next_token,21,18,1,4,13590,16320,0.8327205882352942
L,proposed,352000,next_token,21,19,1,1,7957,16320,0.4875612745098039
L,proposed,352000,next_token,21,19,1,2,10709,16320,0.656188725490196
L,proposed,352000,next_token,21,19,1,4,13226,16320,0.8104166666666667
L,proposed,352000,next_token,21,20,1,1,8073,16320,0.49466911764705884
L,proposed,352000,next_token,21,20,1,2,10315,16320,0.632046568627451
L,proposed,352000,next_token,21,20,1,4,12773,16320,0.7826593137254902
L,proposed,352000,next_token,21,21,1,1,9772,16320,0.5987745098039216
L,proposed,352000,next_token,21,21,1,2,11775,16320,0.7215073529411765
L,proposed,352000,next_token,21,21,1,4,13709,16320,0.8400122549019607
L,proposed,352000,next_token,22,0,1,1,7131,16320,0.4369485294117647
L,proposed,352000,next_token,22,0,1,2,10245,16320,0.6277573529411765
L,proposed,352000,next_token,22,0,1,4,13675,16320,0.8379289215686274
L,proposed,352000,next_token,22,1,1,1,8455,16320,0.5180759803921569
L,proposed,352000,next_token,22,1,1,2,11359,16320,0.6960171568627451
L,proposed,352000,next_token,22,1,1,4,14376,16320,0.8808823529411764
L,proposed,352000,next_token,22,2,1,1,7785,16320,0.47702205882352944
L,proposed,352000,next_token,22,2,1,2,10748,16320,0.658578431372549
L,proposed,352000,next_token,22,2,1,4,13934,16320,0.8537990196078431
L,proposed,352000,next_token,22,3,1,1,8820,16320,0.5404411764705882
L,proposed,352000,next_token,22,3,1,2,11867,16320,0.7271446078431373
L,proposed,352000,next_token,22,3,1,4,14653,16320,0.8978553921568627
L,proposed,352000,next_token,22,4,1,1,8988,16320,0.5507352941176471
L,proposed,352000,next_token,22,4,1,2,11984,16320,0.734313725490196
L,proposed,352000,next_token,22,4,1,4,14553,16320,0.8917279411764706
L,proposed,352000,next_token,22,5,1,1,9638,16320,0.5905637254901961
L,proposed,352000,next_token,22,5,1,2,12705,16320,0.7784926470588235
L,proposed,352000,next_token,22,5,1,4,15107,16320,0.9256740196078431
L,proposed,352000,next_token,22,6,1,1,9550,16320,0.585171568627451
L,proposed,352000,next_token,22,6,1,2,12929,16320,0.792218137254902
L,proposed,352000,next_token,22,6,1,4,15298,16320,0.9373774509803922
L,proposed,352000,next_token,22,7,1,1,9636,16320,0.5904411764705882
L,proposed,352000,next_token,22,7,1,2,12854,16320,0.7876225490196078
L,proposed,352000,next_token,22,7,1,4,15340,16320,0.9399509803921569
L,proposed,352000,next_token,22,8,1,1,10514,16320,0.6442401960784314
L,proposed,352000,next_token,22,8,1,2,12778,16320,0.7829656862745098
L,proposed,352000,next_token,22,8,1,4,14706,16320,0.9011029411764706
L,proposed,352000,next_token,22,9,1,1,9901,16320,0.6066789215686275
L,proposed,352000,next_token,22,9,1,2,13082,16320,0.801593137254902
L,proposed,352000,next_token,22,9,1,4,15300,16320,0.9375
L,proposed,352000,next_token,22,10,1,1,9561,16320,0.5858455882352941
L,proposed,352000,next_token,22,10,1,2,12003,16320,0.7354779411764706
L,proposed,352000,next_token,22,10,1,4,14158,16320,0.8675245098039216
L,proposed,352000,next_token,22,11,1,1,9669,16320,0.5924632352941176
L,proposed,352000,next_token,22,11,1,2,12079,16320,0.7401348039215686
L,proposed,352000,next_token,22,11,1,4,14475,16320,0.8869485294117647
L,proposed,352000,next_token,22,12,1,1,9617,16320,0.5892769607843137
L,proposed,352000,next_token,22,12,1,2,12318,16320,0.7547794117647059
L,proposed,352000,next_token,22,12,1,4,14386,16320,0.8814950980392157
L,proposed,352000,next_token,22,13,1,1,9180,16320,0.5625
L,proposed,352000,next_token,22,13,1,2,11925,16320,0.7306985294117647
L,proposed,352000,next_token,22,13,1,4,14212,16320,0.8708333333333333
L,proposed,352000,next_token,22,14,1,1,9275,16320,0.5683210784313726
L,proposed,352000,next_token,22,14,1,2,12305,16320,0.7539828431372549
L,proposed,352000,next_token,22,14,1,4,14458,16320,0.885906862745098
L,proposed,352000,next_token,22,15,1,1,8866,16320,0.5432598039215686
L,proposed,352000,next_token,22,15,1,2,11682,16320,0.7158088235294118
L,proposed,352000,next_token,22,15,1,4,14065,16320,0.8618259803921569
L,proposed,352000,next_token,22,16,1,1,8520,16320,0.5220588235294118
L,proposed,352000,next_token,22,16,1,2,11143,16320,0.682781862745098
L,proposed,352000,next_token,22,16,1,4,13531,16320,0.8291053921568627
L,proposed,352000,next_token,22,17,1,1,10054,16320,0.6160539215686275
L,proposed,352000,next_token,22,17,1,2,12453,16320,0.7630514705882353
L,proposed,352000,next_token,22,17,1,4,14355,16320,0.8795955882352942
L,proposed,352000,next_token,22,18,1,1,9250,16320,0.5667892156862745
L,proposed,352000,next_token,22,18,1,2,11402,16320,0.6986519607843137
L,proposed,352000,next_token,22,18,1,4,13536,16320,0.8294117647058824
L,proposed,352000,next_token,22,19,1,1,7880,16320,0.48284313725490197
L,proposed,352000,next_token,22,19,1,2,10689,16320,0.6549632352941176
L,proposed,352000,next_token,22,19,1,4,13314,16320,0.8158088235294118
L,proposed,352000,next_token,22,20,1,1,7755,16320,0.47518382352941174
L,proposed,352000,next_token,22,20,1,2,10107,16320,0.6193014705882353
L,proposed,352000,next_token,22,20,1,4,12732,16320,0.7801470588235294
L,proposed,352000,next_token,22,21,1,1,9356,16320,0.5732843137254902
L,proposed,352000,next_token,22,21,1,2,11563,16320,0.7085171568627451
L,proposed,352000,next_token,22,21,1,4,13550,16320,0.8302696078431373
L,proposed,352000,next_token,22,22,1,1,7725,16320,0.4733455882352941
L,proposed,352000,next_token,22,22,1,2,9839,16320,0.6028799019607843
L,proposed,352000,next_token,22,22,1,4,12518,16320,0.7670343137254902
L,proposed,352000,next_token,23,0,1,1,7118,16320,0.43615196078431373
L,proposed,352000,next_token,23,0,1,2,10276,16320,0.629656862745098
L,proposed,352000,next_token,23,0,1,4,13636,16320,0.8355392156862745
L,proposed,352000,next_token,23,1,1,1,8393,16320,0.5142769607843137
L,proposed,352000,next_token,23,1,1,2,11322,16320,0.69375
L,proposed,352000,next_token,23,1,1,4,14251,16320,0.8732230392156862
L,proposed,352000,next_token,23,2,1,1,7738,16320,0.4741421568627451
L,proposed,352000,next_token,23,2,1,2,10671,16320,0.653860294117647
L,proposed,352000,next_token,23,2,1,4,13830,16320,0.8474264705882353
L,proposed,352000,next_token,23,3,1,1,8789,16320,0.5385416666666667
L,proposed,352000,next_token,23,3,1,2,11816,16320,0.7240196078431372
L,proposed,352000,next_token,23,3,1,4,14627,16320,0.8962622549019608
L,proposed,352000,next_token,23,4,1,1,8727,16320,0.5347426470588236
L,proposed,352000,next_token,23,4,1,2,11911,16320,0.7298406862745098
L,proposed,352000,next_token,23,4,1,4,14461,16320,0.8860906862745098
L,proposed,352000,next_token,23,5,1,1,9514,16320,0.5829656862745098
L,proposed,352000,next_token,23,5,1,2,12626,16320,0.7736519607843138
L,proposed,352000,next_token,23,5,1,4,15059,16320,0.9227328431372549
L,proposed,352000,next_token,23,6,1,1,9355,16320,0.5732230392156863
L,proposed,352000,next_token,23,6,1,2,12782,16320,0.7832107843137255
L,proposed,352000,next_token,23,6,1,4,15232,16320,0.9333333333333333
L,proposed,352000,next_token,23,7,1,1,9556,16320,0.5855392156862745
L,proposed,352000,next_token,23,7,1,2,12744,16320,0.7808823529411765
L,proposed,352000,next_token,23,7,1,4,15350,16320,0.9405637254901961
L,proposed,352000,next_token,23,8,1,1,10521,16320,0.6446691176470588
L,proposed,352000,next_token,23,8,1,2,12808,16320,0.7848039215686274
L,proposed,352000,next_token,23,8,1,4,14770,16320,0.9050245098039216
L,proposed,352000,next_token,23,9,1,1,9896,16320,0.6063725490196078
L,proposed,352000,next_token,23,9,1,2,13008,16320,0.7970588235294118
L,proposed,352000,next_token,23,9,1,4,15283,16320,0.9364583333333333
L,proposed,352000,next_token,23,10,1,1,9473,16320,0.580453431372549
L,proposed,352000,next_token,23,10,1,2,11873,16320,0.7275122549019608
L,proposed,352000,next_token,23,10,1,4,14149,16320,0.8669730392156862
L,proposed,352000,next_token,23,11,1,1,9722,16320,0.5957107843137255
L,proposed,352000,next_token,23,11,1,2,12076,16320,0.7399509803921569
L,proposed,352000,next_token,23,11,1,4,14524,16320,0.8899509803921568
L,proposed,352000,next_token,23,12,1,1,9492,16320,0.5816176470588236
L,proposed,352000,next_token,23,12,1,2,12164,16320,0.745343137254902
L,proposed,352000,next_token,23,12,1,4,14324,16320,0.8776960784313725
L,proposed,352000,next_token,23,13,1,1,9106,16320,0.5579656862745098
L,proposed,352000,next_token,23,13,1,2,11782,16320,0.7219362745098039
L,proposed,352000,next_token,23,13,1,4,14094,16320,0.8636029411764706
L,proposed,352000,next_token,23,14,1,1,9100,16320,0.5575980392156863
L,proposed,352000,next_token,23,14,1,2,12115,16320,0.7423406862745098
L,proposed,352000,next_token,23,14,1,4,14321,16320,0.8775122549019608
L,proposed,352000,next_token,23,15,1,1,8816,16320,0.5401960784313725
L,proposed,352000,next_token,23,15,1,2,11597,16320,0.7106004901960784
L,proposed,352000,next_token,23,15,1,4,14084,16320,0.8629901960784314
L,proposed,352000,next_token,23,16,1,1,8590,16320,0.5263480392156863
L,proposed,352000,next_token,23,16,1,2,11120,16320,0.6813725490196079
L,proposed,352000,next_token,23,16,1,4,13530,16320,0.8290441176470589
L,proposed,352000,next_token,23,17,1,1,9933,16320,0.6086397058823529
L,proposed,352000,next_token,23,17,1,2,12359,16320,0.7572916666666667
L,proposed,352000,next_token,23,17,1,4,14381,16320,0.8811887254901961
L,proposed,352000,next_token,23,18,1,1,9255,16320,0.5670955882352942
L,proposed,352000,next_token,23,18,1,2,11384,16320,0.6975490196078431
L,proposed,352000,next_token,23,18,1,4,13597,16320,0.8331495098039216
L,proposed,352000,next_token,23,19,1,1,7817,16320,0.4789828431372549
L,proposed,352000,next_token,23,19,1,2,10642,16320,0.6520833333333333
L,proposed,352000,next_token,23,19,1,4,13257,16320,0.8123161764705882
L,proposed,352000,next_token,23,20,1,1,7509,16320,0.46011029411764703
L,proposed,352000,next_token,23,20,1,2,9846,16320,0.6033088235294117
L,proposed,352000,next_token,23,20,1,4,12512,16320,0.7666666666666667
L,proposed,352000,next_token,23,21,1,1,9088,16320,0.5568627450980392
L,proposed,352000,next_token,23,21,1,2,11314,16320,0.6932598039215686
L,proposed,352000,next_token,23,21,1,4,13461,16320,0.8248161764705882
L,proposed,352000,next_token,23,22,1,1,7602,16320,0.4658088235294118
L,proposed,352000,next_token,23,22,1,2,9760,16320,0.5980392156862745
L,proposed,352000,next_token,23,22,1,4,12538,16320,0.7682598039215687
L,proposed,352000,next_token,23,23,1,1,7996,16320,0.48995098039215684
L,proposed,352000,next_token,23,23,1,2,10160,16320,0.6225490196078431
L,proposed,352000,next_token,23,23,1,4,12725,16320,0.7797181372549019
L,proposed,352000,next_token,24,0,1,1,7155,16320,0.4384191176470588
L,proposed,352000,next_token,24,0,1,2,10216,16320,0.6259803921568627
L,proposed,352000,next_token,24,0,1,4,13695,16320,0.8391544117647058
L,proposed,352000,next_token,24,1,1,1,8539,16320,0.5232230392156862
L,proposed,352000,next_token,24,1,1,2,11490,16320,0.7040441176470589
L,proposed,352000,next_token,24,1,1,4,14337,16320,0.8784926470588236
L,proposed,352000,next_token,24,2,1,1,7706,16320,0.4721813725490196
L,proposed,352000,next_token,24,2,1,2,10676,16320,0.6541666666666667
L,proposed,352000,next_token,24,2,1,4,13892,16320,0.8512254901960784
L,proposed,352000,next_token,24,3,1,1,8733,16320,0.5351102941176471
L,proposed,352000,next_token,24,3,1,2,11876,16320,0.7276960784313725
L,proposed,352000,next_token,24,3,1,4,14678,16320,0.8993872549019608
L,proposed,352000,next_token,24,4,1,1,8735,16320,0.5352328431372549
L,proposed,352000,next_token,24,4,1,2,11867,16320,0.7271446078431373
L,proposed,352000,next_token,24,4,1,4,14507,16320,0.8889093137254902
L,proposed,352000,next_token,24,5,1,1,9585,16320,0.5873161764705882
L,proposed,352000,next_token,24,5,1,2,12625,16320,0.7735906862745098
L,proposed,352000,next_token,24,5,1,4,15003,16320,0.9193014705882353
L,proposed,352000,next_token,24,6,1,1,9513,16320,0.5829044117647059
L,proposed,352000,next_token,24,6,1,2,12933,16320,0.7924632352941177
L,proposed,352000,next_token,24,6,1,4,15372,16320,0.9419117647058823
L,proposed,352000,next_token,24,7,1,1,9673,16320,0.5927083333333333
L,proposed,352000,next_token,24,7,1,2,12840,16320,0.7867647058823529
L,proposed,352000,next_token,24,7,1,4,15381,16320,0.9424632352941177
L,proposed,352000,next_token,24,8,1,1,10553,16320,0.6466299019607843
L,proposed,352000,next_token,24,8,1,2,12841,16320,0.7868259803921569
L,proposed,352000,next_token,24,8,1,4,14799,16320,0.9068014705882353
L,proposed,352000,next_token,24,9,1,1,9878,16320,0.6052696078431372
L,proposed,352000,next_token,24,9,1,2,12996,16320,0.7963235294117647
L,proposed,352000,next_token,24,9,1,4,15270,16320,0.9356617647058824
L,proposed,352000,next_token,24,10,1,1,9534,16320,0.5841911764705883
L,proposed,352000,next_token,24,10,1,2,11966,16320,0.7332107843137254
L,proposed,352000,next_token,24,10,1,4,14171,16320,0.8683210784313725
L,proposed,352000,next_token,24,11,1,1,9843,16320,0.603125
L,proposed,352000,next_token,24,11,1,2,12167,16320,0.7455269607843137
L,proposed,352000,next_token,24,11,1,4,14563,16320,0.8923406862745098
L,proposed,352000,next_token,24,12,1,1,9650,16320,0.5912990196078431
L,proposed,352000,next_token,24,12,1,2,12230,16320,0.7493872549019608
L,proposed,352000,next_token,24,12,1,4,14258,16320,0.8736519607843137
L,proposed,352000,next_token,24,13,1,1,9113,16320,0.5583946078431372
L,proposed,352000,next_token,24,13,1,2,11835,16320,0.7251838235294118
L,proposed,352000,next_token,24,13,1,4,14156,16320,0.8674019607843138
L,proposed,352000,next_token,24,14,1,1,9228,16320,0.5654411764705882
L,proposed,352000,next_token,24,14,1,2,12187,16320,0.7467524509803921
L,proposed,352000,next_token,24,14,1,4,14312,16320,0.8769607843137255
L,proposed,352000,next_token,24,15,1,1,8992,16320,0.5509803921568628
