condition,seed,metric,sign_sensitivity_mean,sign_sensitivity_max,n_variants,status
C5_separated_anisotropic,41,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,42,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,42,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,42,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,42,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,42,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,43,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,43,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,43,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,43,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,43,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,44,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,44,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,44,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,44,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,44,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,45,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,45,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,45,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,45,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,45,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,46,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,46,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,46,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,46,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,46,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,47,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,47,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,47,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,47,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,47,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,48,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,48,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,48,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,48,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,48,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,49,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,49,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,49,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,49,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,49,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,50,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,50,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,50,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,50,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,50,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,51,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,51,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,51,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,51,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,51,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,52,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,52,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,52,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,52,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,52,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,53,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,53,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,53,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,53,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,53,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,54,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,54,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,54,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,54,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,54,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,55,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,55,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,55,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,55,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,55,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,56,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,56,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,56,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,56,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,56,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,57,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,57,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,57,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,57,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,57,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,58,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,58,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,58,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,58,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,58,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,59,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,59,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,59,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,59,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,59,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,60,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,60,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,60,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,60,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,60,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,61,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,61,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,61,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,61,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,61,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,62,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,62,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,62,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,62,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,62,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,63,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,63,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,63,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,63,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,63,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,64,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,64,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,64,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,64,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,64,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,65,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,65,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,65,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,65,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,65,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,66,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,66,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,66,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,66,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,66,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,67,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,67,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,67,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,67,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,67,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,68,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,68,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,68,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,68,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,68,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,69,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,69,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,69,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,69,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,69,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,70,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,70,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,70,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,70,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,70,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,71,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,71,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,71,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,71,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,71,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,72,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,72,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,72,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,72,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,72,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,73,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,73,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,73,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,73,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,73,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,74,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,74,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,74,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,74,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,74,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,75,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,75,M2_unsigned_prototype,0.16608,0.3116,15,ok
C5_separated_anisotropic,75,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,75,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,75,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,76,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,76,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,76,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,76,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,76,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,77,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,77,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,77,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,77,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,77,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,78,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,78,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,78,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,78,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,78,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,79,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,79,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,79,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,79,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,79,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,80,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,80,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,80,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,80,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,80,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,81,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,81,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,81,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,81,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,81,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,82,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,82,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,82,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,82,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,82,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,83,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,83,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,83,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,83,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,83,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,84,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,84,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,84,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,84,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,84,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,85,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,85,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,85,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,85,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,85,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,86,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,86,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,86,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,86,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,86,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,87,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,87,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,87,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,87,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,87,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,88,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,88,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,88,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,88,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,88,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,89,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,89,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,89,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,89,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,89,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,90,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,90,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,90,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,90,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,90,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,91,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,91,M2_unsigned_prototype,0.16640000000000002,0.312,15,ok
C5_separated_anisotropic,91,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,91,M3_fullspan_control,,,0,not_applicable
C5_separated_anisotropic,91,M4_matrix_response,,,0,not_applicable
C5_separated_anisotropic,92,M1_signed_prototype,0.5333333333333333,1.0,15,ok
C5_separated_anisotropic,92,M2_unsigned_prototype,0.16629333333333335,0.3116,15,ok
C5_separated_anisotropic,92,M3_top1_projection,,,0,not_applicable
C5_separated_anisotropic,92,M3_fullspan_control,,,0,not_applicable
